what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499741190067
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1499741190067
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499741191130
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499741193833
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499741194443
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499741218631
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499741246906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499741248109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742086239
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499742121060
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499742123466
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742126591
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742127325
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499742127341
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1499742127606
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742128952
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742167467
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742168235
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742170047
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499742170530
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499742174814
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499742174845
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499742183748
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499742188138
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499742188185
