what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499650464797
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650465883
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650467576
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499650467615
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650468658
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650469912
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650488589
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650750050
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650755651
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650771881
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650815106
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650858525
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499650861486
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650866130
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650868283
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1499650868321
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1499650875189
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650876426
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650876597
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1499650880783
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1499650883383
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650884108
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650884275
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499650885699
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1499650900326
