what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650373608
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499650375172
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499650376809
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499650378631
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650381621
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650382350
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.debug,1499650382360
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650384049
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650396037
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499650397422
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499650403367
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499650405171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650407124
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650407825
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499650407837
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650408871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650415609
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499650416578
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1499650434821
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499650437087
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499650442510
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499650459666
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499650461389
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650463709
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499650464787
