what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499066509392
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499066509636
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499066509662
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499066544226
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499066544443
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066596533
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066597762
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066598188
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1499066599142
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066601839
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066646416
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066650852
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066653189
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066657110
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066677184
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066678448
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066680408
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066703975
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066720799
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066723476
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1499066723509
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066727426
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066758046
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499066765580
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066775330
