what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066196413
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1499066197842
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499066202593
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499066204143
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499066211505
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499066214523
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499066216725
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499066217293
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499066219765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066220605
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066221632
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066225025
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066226355
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.debug,1499066226365
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1499066226945
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066230608
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066247377
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499066317305
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499066332874
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499066354553
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499066354748
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066374683
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066416578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066424375
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499066489102
