what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139229265
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139230245
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499139230254
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139231332
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139240697
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139241499
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139242875
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499139244161
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1499139245048
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499139245458
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139249320
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139256298
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139257093
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139258650
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1499139260860
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499139265006
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499139271572
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499150115630
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1499150129686
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499150131985
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499150134982
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499150137643
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499150153874
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499150208076
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499150231709
