what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499742885714
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499742888370
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499742888886
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742893648
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742895075
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499742896069
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742898152
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742899519
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499742899535
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742900925
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742910628
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499742958864
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499743812403
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499743813233
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499743831103
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499743831886
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499743832154
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499743854139
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499743864787
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499743875641
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499743885624
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499743887932
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499743898339
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499743901932
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499743908926
