what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740619403
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1499740620637
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740621903
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740623950
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499740633644
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499740634943
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1499740636903
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1499740640215
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740645637
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740648262
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.cleanAction,1499740648278
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740653481
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740654137
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.debug,1499740654137
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499740656622
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.StepReturn,1499740658262
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.StepReturn,1499740659497
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1499740661014
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740661999
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740667026
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740671071
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499740672477
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499740676134
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499740679899
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499740679962
